cutout158.fits E 
cutout268.fits E 
cutout154.fits Sa 
cutout194.fits E 
cutout17.fits E 
cutout248.fits E 
cutout6.fits Irr 
cutout10.fits E 
cutout172.fits S0|Sa 
cutout14.fits Irr 
cutout209.fits Sa 
cutout122.fits S0 
cutout90.fits Sa 
cutout55.fits Irr 
cutout37.fits E 
cutout211.fits S0 
cutout59.fits E 
cutout113.fits Sa 
cutout191.fits E 
cutout258.fits E 
cutout180.fits Irr 
cutout16.fits E 
cutout193.fits Irr 
cutout85.fits S0 
cutout12.fits Irr 
cutout19.fits Irr 
cutout206.fits E 
cutout71.fits Irr 
cutout91.fits Unclassifiable EDGEON
cutout267.fits E 
cutout83.fits S0 
cutout102.fits E 
cutout156.fits E 
cutout33.fits S0 
cutout70.fits Sa 
cutout236.fits Sa 
cutout5.fits E|S0 
cutout86.fits E 
cutout131.fits E 
cutout266.fits E 
cutout89.fits Sa 
cutout44.fits Irr 
cutout101.fits E 
cutout174.fits E 
cutout28.fits E 
cutout132.fits E 
cutout47.fits E 
cutout144.fits Irr 
cutout135.fits Sa 
cutout36.fits E 
cutout141.fits E 
cutout48.fits Irr 
cutout137.fits E 
cutout68.fits Irr 
cutout112.fits Irr 
cutout64.fits Sa 
cutout129.fits E 
cutout228.fits E 
cutout4.fits Irr 
cutout117.fits Irr 
cutout217.fits E 
cutout43.fits E 
cutout252.fits S0 
cutout110.fits Sa 
cutout185.fits E 
cutout136.fits E 
cutout178.fits Sa 
cutout234.fits E 
cutout203.fits E 
cutout46.fits E 
cutout65.fits S0 
cutout57.fits Sa 
cutout212.fits E 
cutout138.fits Sa 
cutout276.fits Sa 
cutout272.fits Sa 
cutout168.fits E 
cutout7.fits E 
cutout195.fits S0 
cutout0.fits Sa 
cutout255.fits E 
cutout142.fits Irr 
cutout66.fits Sa 
cutout202.fits S0 
cutout69.fits Sa 
cutout160.fits E 
cutout277.fits Sa 
cutout205.fits Irr 
cutout61.fits E 
cutout42.fits S0 
cutout106.fits E 
cutout201.fits Irr 
cutout244.fits Irr 
cutout88.fits E 
cutout126.fits Irr 
cutout35.fits Sa 
cutout223.fits Sa 
cutout207.fits S0 
cutout186.fits S0 
cutout148.fits Sa 
cutout22.fits Irr 
cutout24.fits E 
cutout2.fits Sa 
cutout75.fits Sa 
cutout152.fits E 
cutout157.fits E 
cutout30.fits S0 
cutout130.fits Sa 
cutout3.fits Irr 
cutout210.fits E 
cutout27.fits E 
cutout269.fits S0 
cutout103.fits Sa 
cutout166.fits Irr 
cutout197.fits E 
cutout119.fits E 
cutout188.fits E 
cutout164.fits Sa 
cutout198.fits Sa 
cutout97.fits E 
cutout181.fits Irr 
cutout159.fits E 
cutout163.fits S0 
cutout216.fits E 
cutout237.fits Irr 
cutout125.fits Sa 
cutout273.fits Irr 
cutout161.fits E 
cutout251.fits Unclassifiable 
cutout82.fits E 
cutout118.fits S0 
cutout50.fits Irr 
cutout109.fits Unclassifiable 
cutout176.fits E 
cutout235.fits Sa 
cutout18.fits Irr 
cutout214.fits Irr 
cutout204.fits Irr 
cutout225.fits E 
cutout58.fits E 
cutout96.fits E 
cutout145.fits E 
cutout54.fits Irr 
cutout56.fits E 
cutout171.fits E 
cutout140.fits Sa 
cutout259.fits Unclassifiable 
cutout29.fits E 
cutout246.fits E 
cutout222.fits Irr 
