cutout257.fits Sb 
cutout236.fits Sc 
cutout128.fits Unclassifiable 
cutout202.fits S0 
cutout59.fits E 
cutout194.fits Sm 
cutout270.fits Sc 
cutout99.fits Sd 
cutout88.fits Compact,-not-star 
cutout255.fits E 
cutout162.fits E 
cutout17.fits E 
cutout46.fits Unclassifiable 
cutout244.fits Unclassifiable 
cutout100.fits Sa 
cutout179.fits E 
cutout245.fits Sm 
cutout113.fits Sb 
cutout228.fits E 
cutout21.fits Sb 
cutout247.fits E 
cutout83.fits Sc 
cutout193.fits Sm 
cutout188.fits Irr 
cutout164.fits Sm 
cutout11.fits Sc 
cutout51.fits Compact,-not-star 
cutout273.fits Sm 
cutout271.fits S0 
cutout219.fits Sa 
cutout230.fits Irr 
cutout151.fits S0 
cutout35.fits Sc 
cutout105.fits E 
cutout165.fits Sc 
cutout2.fits Unclassifiable 
cutout183.fits S0 
cutout223.fits Sb 
cutout191.fits Irr 
cutout34.fits Irr 
cutout261.fits Irr 
cutout272.fits Sc 
cutout84.fits Sm 
cutout199.fits S0 
cutout252.fits Sd 
cutout41.fits Compact,-not-star 
cutout161.fits S0 
cutout89.fits Sb 
cutout172.fits Sc 
cutout43.fits Irr 
cutout168.fits Irr 
cutout208.fits Sb 
cutout268.fits S0 
cutout214.fits Sm 
cutout0.fits Sc 
cutout109.fits Unclassifiable DEFECT
cutout102.fits S0 
cutout239.fits E 
cutout182.fits Sm 
cutout189.fits Sc 
cutout217.fits E 
cutout20.fits Sc 
cutout211.fits S0 
cutout265.fits Sd 
cutout155.fits S0 
cutout262.fits E 
cutout120.fits S0 
cutout178.fits Sa 
cutout97.fits E 
cutout149.fits E 
cutout220.fits Sa BAR
cutout40.fits S0 
cutout171.fits E 
cutout221.fits Sm 
cutout254.fits E 
cutout94.fits Sm 
cutout263.fits Sb 
cutout78.fits Sm 
cutout4.fits Irr 
cutout260.fits Unclassifiable EDGEON
cutout234.fits E 
cutout36.fits E 
cutout68.fits Irr 
cutout57.fits Sd 
cutout143.fits Sd 
cutout256.fits S0 
cutout147.fits Sd 
cutout145.fits E 
cutout23.fits S0 
cutout253.fits Irr 
cutout148.fits Sc 
cutout7.fits Sb BAR
cutout173.fits Sc BAR
cutout8.fits Irr DISTURBED
cutout111.fits S0 
cutout27.fits E 
cutout242.fits E 
cutout196.fits E 
cutout198.fits Sb BAR
cutout243.fits S0 
cutout222.fits Irr 
cutout65.fits Sm 
cutout152.fits Compact,-not-star 
cutout98.fits S0 
cutout16.fits Compact,-not-star 
cutout5.fits Compact,-not-star 
cutout153.fits E 
cutout45.fits Sc 
cutout14.fits Sd 
cutout231.fits Sm EDGEON
cutout266.fits S0 
cutout50.fits Irr 
cutout139.fits S0 
cutout160.fits Sa 
cutout28.fits S0 
cutout159.fits Compact,-not-star 
cutout126.fits Irr 
cutout47.fits Sc 
cutout95.fits S0 
cutout204.fits Irr 
cutout42.fits S0 
cutout60.fits Sm 
cutout123.fits Unclassifiable DEFECT
cutout237.fits Irr 
cutout12.fits Irr 
cutout107.fits Sb 
cutout108.fits Sc 
cutout177.fits Sc 
cutout48.fits Irr DISTURBED
cutout116.fits S0 
cutout110.fits Sb DEFECT
cutout134.fits S0 
cutout121.fits Sb 
cutout250.fits Sm 
cutout115.fits E 
cutout56.fits Unclassifiable DEFECT
cutout209.fits Sc 
cutout157.fits E 
cutout258.fits Sm 
cutout169.fits Unclassifiable EDGEON
cutout185.fits Irr 
cutout129.fits E 
cutout181.fits Irr 
cutout25.fits S0 
cutout55.fits Irr 
cutout176.fits Sm 
cutout33.fits S0 
cutout248.fits E 
cutout276.fits Sm 
cutout195.fits S0 
cutout224.fits E 
cutout136.fits S0 
cutout44.fits Irr 
cutout142.fits Irr 
cutout240.fits E 
cutout10.fits Sa 
cutout74.fits Sm 
cutout200.fits Sd 
cutout49.fits Unclassifiable DEFECT
cutout3.fits Sm 
cutout246.fits E 
cutout106.fits S0 
cutout269.fits S0 
cutout141.fits S0 
cutout154.fits Sb 
cutout73.fits Sb DEFECT|DUST
cutout277.fits Sb 
cutout71.fits Sm 
cutout104.fits S0 
cutout249.fits Sc 
cutout9.fits S0 
cutout38.fits Irr 
cutout132.fits Sa 
cutout135.fits Sc 
cutout186.fits Sa DUST
cutout275.fits Sc DUST
cutout66.fits Sd 
cutout64.fits Sc 
cutout235.fits Sa 
cutout203.fits E 
cutout92.fits Sc DEFECT
cutout67.fits Sd DEFECT
cutout22.fits Unclassifiable 
cutout122.fits S0 
cutout180.fits Irr 
cutout206.fits E 
cutout131.fits Sm 
cutout201.fits Unclassifiable 
cutout207.fits Sa 
cutout227.fits Compact,-not-star 
cutout138.fits Sc 
cutout96.fits E 
cutout218.fits E 
cutout259.fits Unclassifiable DEFECT
