cutout173.fits Sa 
cutout227.fits E 
cutout8.fits Irr LSB
cutout186.fits Irr 
cutout34.fits Unclassifiable EDGEON
cutout208.fits Irr 
cutout119.fits E 
cutout219.fits E 
cutout209.fits Sb 
cutout27.fits E 
cutout174.fits S0|Sa 
cutout5.fits E 
cutout85.fits E 
cutout35.fits Sb 
cutout159.fits E LSB
cutout225.fits E 
cutout80.fits Unclassifiable EDGEON
cutout94.fits Irr DISTURBED
cutout150.fits Sc 
cutout24.fits S0|E 
cutout254.fits E 
cutout258.fits Sb 
cutout206.fits E 
cutout157.fits E 
cutout2.fits Irr 
cutout260.fits Unclassifiable EDGEON
cutout14.fits Sd 
cutout152.fits E 
cutout89.fits Sb 
cutout213.fits Sb 
cutout102.fits E 
cutout17.fits E 
cutout242.fits E 
cutout61.fits Irr 
cutout134.fits E 
cutout69.fits Sc 
cutout83.fits Sb 
cutout154.fits Sa 
cutout15.fits E|S0 
cutout146.fits S0|Sc 
cutout66.fits Sb 
cutout274.fits Sa 
cutout136.fits E 
cutout52.fits E 
cutout129.fits E|S0 
cutout23.fits E 
cutout267.fits E 
cutout84.fits Unclassifiable|Irr 
cutout103.fits Sa 
cutout110.fits Sa 
cutout143.fits Sa 
cutout131.fits Sb 
cutout271.fits E 
cutout228.fits E 
cutout151.fits Sa 
cutout188.fits Irr 
cutout248.fits E 
cutout33.fits E 
cutout275.fits Sa 
cutout180.fits Irr 
cutout118.fits E 
cutout138.fits Sa 
cutout130.fits Sa 
cutout226.fits S0|E 
cutout42.fits E 
cutout184.fits Irr 
cutout19.fits Irr LSB
cutout65.fits E|S0 DISTURBED
cutout197.fits E DISTURBED
cutout169.fits Unclassifiable EDGEON
cutout111.fits S0 
cutout220.fits Sa 
cutout195.fits E 
cutout60.fits Unclassifiable EDGEON
cutout211.fits E 
cutout153.fits E 
cutout106.fits E 
cutout235.fits Sa 
cutout251.fits Unclassifiable DEFECT
cutout45.fits Sa 
cutout108.fits Sa 
cutout168.fits Unclassifiable EDGEON
cutout114.fits E 
cutout196.fits E 
cutout147.fits Sa 
cutout164.fits Sc 
cutout256.fits E 
cutout77.fits E 
cutout185.fits Irr 
cutout145.fits E 
cutout178.fits S0|Sa 
cutout179.fits E 
cutout259.fits Unclassifiable DEFECT
cutout237.fits Irr 
cutout200.fits Sb 
cutout104.fits E 
cutout240.fits E 
cutout90.fits Sa 
cutout181.fits Irr 
cutout234.fits E 
cutout76.fits E 
cutout62.fits Sc 
cutout148.fits Sc 
cutout115.fits E 
cutout205.fits Irr 
cutout81.fits E 
cutout246.fits E|S0 
cutout53.fits Sb 
cutout149.fits E 
cutout170.fits Sa 
cutout72.fits Irr 
cutout55.fits Irr 
cutout96.fits E 
cutout263.fits S0|E 
cutout199.fits Irr 
cutout44.fits Irr 
cutout193.fits Irr 
cutout160.fits E 
cutout112.fits Sc 
cutout217.fits E 
cutout239.fits E 
cutout172.fits Sc 
cutout194.fits Sc|Irr 
cutout128.fits Unclassifiable DEFECT
cutout11.fits Sc|Unclassifiable 
cutout9.fits Sc|S0 
cutout123.fits Unclassifiable DEFECT
cutout93.fits Sa|S0 
cutout207.fits E|S0 
cutout191.fits E 
cutout233.fits E 
cutout20.fits Sa 
cutout87.fits E 
cutout88.fits E 
cutout99.fits Irr 
cutout74.fits Irr 
cutout70.fits Sa 
cutout231.fits Sc EDGEON
cutout155.fits S0|Sa 
cutout272.fits Sa 
cutout201.fits E 
